"path","asset_type","creator_or_provider","creation_tool","creation_or_receipt_date","input_source","claimed_rights_holder","license_or_agreement","commercial_and_store_distribution","attribution_required","evidence_document","sha256","status","notes_and_risk"
"public/assets/experience/generated/letter-factory/letter-zayin-piece-3.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","3d50596116de69927db0c3784dccf24fe63ffef2ca1254962e551af7ba3fb2c1","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-zayin-target-empty.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","d64258b53c7ac129c7e8dfe637f0321ff8dfc3acbb9787a791cc76757f5fdbe7","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-zayin-target-empty.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","bb887200297a5bdd755ba69bffb99a4637207995311c5eed9659f04eea77a143","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-zayin-target-filled-glow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","8e8ba5f902050c6d46f0ca92c2e72e6e1e8eede3d20e9fd506d97e7f18851409","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-zayin-target-filled-glow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","e94d7b492c32df593ab4596512a3e315d76ca48063b14b674f2b5e595f151cf5","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-zayin-target-partial.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","522ca2fc409c83631e340d4a32ddd5df4264341994c9af96af6048580fd5d6d0","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-zayin-target-partial.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","261c87a8f7af4f59096435ab9ffd91bebba0f9fe41747ae065163e73dbba313f","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-blue.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","1db96d2aa7207c9151e51392d445e20dfd0d579f4d3970de090889c551da67dc","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-blue.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c9fede8ecc2b6e3a795d816143890fa21e8f270a7dbc468881ae8952299fe024","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-green.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","24c315523ed8b74a59a7dfa88f198375ed4c622fd126507468e46a64a6dd011b","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-green.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","76aa766e34eeeced9e39d81e7e8272b6bcc2daebc6173b2dd50eefcfc6e516b5","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-orange.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","fffe053e32db99566d04c721ce09f78a4d845d0063a966e189a9c81b908d4575","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-orange.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","aef4ffc1dae9fd4b571c61778bf6193b0af3a62abea1c591272293c944384c46","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-purple.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","b327fdd6d301b504e3f1aeb37c40ed9e6f50478ee48fe8c1f1303c37b7c0d824","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-purple.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","18ca16ff52e21227a42403988396323b611d0e0d124d69db37447a0d0ceaac0d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-red.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","b1962388c57cf37db6a749f4ff0a76caa088320d3be5789d13e90cabf3adb0ac","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-red.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c97f1e3c1e80cc53a1a15519c9ac706752c8712e022e29ea4fbc234ace0be191","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-uncoloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","8eb9eacbdfb8141fdc076a393b2cf6d7457cef9193dbb065448a65b2cb5021f2","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-uncoloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ca85612468c626a014cc9f742e2885731747593c32378408e379fbf6ba75ef9c","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-yellow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","1b53f22a340f3a32d328c3172bd166f44ff49fd754729a975cdf9d33dbeaab3b","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/balloon-yellow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","d63b0607a1aad9df9511c1034622a422352e87ae7e5fbe5a1a08004d311b7735","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-clean.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","03d82af3ba5cf67681582fa1df9ccdacaa2cc9a95a0a368ec4aa913d7f7f6db7","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-clean.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","d9aed122ae73bd6fa9013159986ede245706e6395a47fb22c301d5b60d29baad","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-blue.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","5fc564593d17dc4a14c28cd931ee2ccb045b1dd8d4e993f1f42202ae31501b61","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-blue.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","853c9e138aeba7e755b5b9dd74d36c2db7ae49ae7d6260be2e0ebf465a16b2ad","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-green.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","f6966cd0e7f30b5431921bcfe5651bbb7f7441f5bee64eb9fddda3e5864e484d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-green.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","57287a8157475c0c7983d8c5a080db0aceac29845a7d56237b861d6ef64f9bba","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-orange.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","8f940ca2feb2f25bbf929357962387ae601553b5b4ce5d2f474b34f5579bbd47","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-orange.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","480cb7d17b72747bc6ffaef3903b61fb416e892d0b79a90a7a0e4c889111e0c4","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-purple.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","30b6ee5ef58a3dd02d38ca8d8b36df6e8dbcad7d97ea4b462d96c54bc2fdf751","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-purple.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","84f1f1243ed6c35a6f863c5cc058830bfb5de6b41d5fd12e3ce0bcf62bb13a8e","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-red.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","20351c423e3ddf6519c1c77a1b5534f5d5a04fbe187b82061d2c2ebfcd0499c5","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-red.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","27e88118a1581d242c88d2d9dd1a5515f92bb51f60060bac0018ed13a76e5db1","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-yellow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","99bbfc26d8e8f09a5c69f62e1df573027ab8b44618fd6dc3e4862b3ef893312c","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/brush-loaded-yellow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","90b5906faf0a1f9948c24994441979b8a749bfcbb9fe7a634fe7542b91279ed7","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/bush-large.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","670a4ad5f83d8dba4138942aadeacf6f098febb4c01d7aa49c9413338eea91e4","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/bush-large.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","166cef0e70df3ef603e539f6ed7737b5875c9cedc43c324b5bdbd2852a26c04b","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/bush-small.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","a839e4b960c6f79019892429813a8510026a14575c6b6055ff90fcb688b132e6","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/bush-small.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","a75685f8aae35d4dc9008e5722f03d12f51927d98879fda7f473aad7b3974024","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-1-coloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c47c43943928febcbac030d67b75a788a17115d77827f52bed99470d76e62612","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-1-coloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","4ed6bca0a0fd9379c96a2287fd0d39b14578afd00c6ce62e2d7c5db4696dce16","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-1-uncoloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","b62bde740ecdf3e84f7336319df822c03dec34f6e7770feea6bfabd0c11cf23a","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-1-uncoloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ddf87fb32fa93bf3816dfe4b6defde7407e634ac0f55402dfe4dfbfb1dabaa1a","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-2-coloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","49064403ff9e8c7d4c61d1d4bd049c43d2ecf7eda3589a232a6abaf4ed7b08fa","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-2-coloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","805384a9c1738dc435180d9602515b2b425907376be9791dc58c7fe2b022599d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-2-uncoloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","93bc36cb2c9fe33ceab252dfc0b83885b109964416bc69a6d87bac9d78969702","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-2-uncoloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","75e45cabc79199970e087e74ce532bfb7ea4edae54d82333dff8526e99846eca","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-3-coloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","31e3368b7e72ff2cb05b8478dd47dd399eadae1cfd888b53acf3f4ea64a08666","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-3-coloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","01a6b43af9eee7498c727049b06024adaa9008349d6c9b84f94e0a91bec5bf67","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-3-uncoloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","677be824d011ee84043a4c5e1a2eacb71df628876084ee1251164ffbd8b1b559","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-3-uncoloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","b440c6529b1760bf86a14130e7f1fd09ca5acee448b99bf1b7a4f73bafe8ca6f","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-4-coloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","7fc74481c1d894bc563a93f174b1ce13e4d61c897ed796592b1e258e705c440b","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-4-coloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","2eb4689f190b87273bb2ef4fcec8955255130693aeca4b5e9d47cb1ef90922bf","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-4-uncoloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","484072076a52272e6fa94c51d5a705fdd54c073533c5ce7ffece048f1986df54","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-4-uncoloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","490169924a9e4a9331f620f4d52edf3af7122ec83356fe0ef1c2719e6ed9f5a4","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-5-coloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ea599a569c7b98c844dddb0a67ca45b080992460c820f0c1ed58574eac04e09c","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-5-coloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","a471f5b14992a6d1d3fe93e917f8a38682b96e1e9823c76dcac9e2f216842a46","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-5-uncoloured.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","3178ee2a67bd76ee89c94420af39cdddfa2680a21c47968febe7ff8bbf5e66bb","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/flower-5-uncoloured.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","217382cd28c550646f8dd46de253cfc42a71b4504f1a2d9dd833bbb57174c367","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/paint-pot-blue-full.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","e6c8326e1b8f031272fc8041a90c23d7b582b81d4be3117b2e2a8474911742fb","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/paint-pot-blue-full.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","9a91d8168881d5aadd4c9ed9efb7726d9545c7e364797affb60bed363d2762be","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/paint-pot-blue-used.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","7686f51e419e9a8f3d66014f600f55a34cb77901e909427e1641051810227c56","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/paint-pot-blue-used.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","58a8de356afd47ce8490aef92abe7c3fe901d9cde652b4bec97d1a1a7af2df92","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/magic-garden/paint-pot-green-full.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","2f8e0d57a37396ad1ca42cf53ced9217fde03ca95e7f07bdbb2913fc31e717f7","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
